Orthogroup	Duplications (all)	Duplications (50% support)
OG0001379	2	2
OG0001380	2	2
OG0001381	4	4
OG0001382	1	1
OG0001383	4	4
OG0001384	4	4
OG0001385	4	4
OG0001386	2	2
OG0001387	4	4
OG0001388	4	4
OG0001389	2	2
OG0001390	4	4
OG0001391	2	2
OG0001392	4	4
OG0001393	3	3
OG0001394	3	3
OG0001395	4	4
OG0001396	4	4
OG0001397	3	3
OG0001398	2	2
OG0001399	3	3
OG0001400	4	4
OG0001401	1	1
OG0001402	2	2
OG0001403	3	3
OG0001404	2	2
OG0001405	3	3
OG0001406	2	2
OG0001407	2	2
OG0001408	3	3
OG0001409	2	2
OG0001410	4	3
OG0001411	1	1
OG0001412	2	2
OG0001413	4	4
OG0001414	3	3
OG0001415	2	2
OG0001416	4	4
OG0001417	1	1
OG0001418	1	1
OG0001419	4	4
OG0001420	1	1
OG0001421	3	3
OG0001422	2	2
OG0001423	4	4
OG0001424	3	3
OG0001425	2	1
OG0001426	2	2
OG0001427	1	1
OG0001428	4	4
OG0001429	4	4
OG0001430	2	2
OG0001431	4	4
OG0001432	1	1
OG0001433	4	4
OG0001434	2	1
OG0001435	4	4
OG0001436	1	1
OG0001437	4	4
OG0001438	4	4
OG0001439	1	1
OG0001440	1	1
OG0001441	2	2
OG0001442	2	1
OG0001443	3	3
OG0001444	2	2
OG0001445	1	1
OG0001446	2	2
OG0001447	4	4
OG0001448	4	4
OG0001449	3	2
OG0001450	1	1
OG0001451	1	1
OG0001452	1	1
OG0001453	3	3
OG0001454	2	2
OG0001455	3	3
OG0001456	4	4
OG0001457	4	4
OG0001458	4	4
OG0001459	5	5
OG0001460	3	3
OG0001461	2	2
OG0001462	4	4
OG0001463	1	1
OG0001464	2	2
OG0001465	4	4
OG0001466	3	3
OG0001467	3	3
OG0001468	4	4
OG0001469	4	4
OG0001470	4	4
OG0001471	3	3
OG0001472	2	2
OG0001473	2	2
OG0001474	4	4
OG0001475	4	4
OG0001476	2	2
OG0001477	2	2
OG0001478	3	3
OG0001479	1	1
OG0001480	2	2
OG0001481	3	3
OG0001482	4	4
OG0001483	4	4
OG0001484	4	4
OG0001485	4	3
OG0001486	5	5
OG0001487	2	2
OG0001488	3	3
OG0001489	3	2
OG0001490	2	2
OG0001491	3	2
OG0001492	4	4
OG0001493	2	2
OG0001494	1	1
OG0001495	2	2
OG0001496	1	1
OG0001497	4	4
OG0001498	4	4
OG0001499	4	4
OG0001500	4	4
OG0001501	4	4
OG0001502	1	1
OG0001503	4	4
OG0001504	2	2
OG0001505	3	2
OG0001506	4	4
OG0001507	4	4
OG0001508	4	4
OG0001509	1	1
OG0001510	1	1
OG0001511	2	2
OG0001512	4	4
OG0001513	2	2
OG0001514	1	1
OG0001515	2	2
OG0001516	4	4
OG0001517	2	2
OG0001518	3	3
OG0001519	2	2
OG0001520	2	2
OG0001521	1	1
OG0001522	4	4
OG0001523	2	2
OG0001524	2	2
OG0001525	1	1
OG0001526	1	1
OG0001527	3	3
OG0001528	2	2
OG0001529	4	4
OG0001530	1	1
OG0001531	1	1
OG0001532	4	4
OG0001533	3	3
OG0001534	1	1
OG0001535	2	2
OG0001536	2	2
OG0001537	2	2
OG0001538	3	3
OG0001539	3	3
OG0001540	1	1
OG0001541	4	4
OG0001542	3	2
OG0001543	3	3
OG0001544	1	1
OG0001545	2	2
OG0001546	3	2
OG0001547	2	1
OG0001548	3	3
OG0001549	3	3
OG0001550	3	3
OG0001551	4	4
OG0001552	4	4
OG0001553	1	1
OG0001554	4	4
OG0001555	3	2
OG0001556	2	2
OG0001557	3	3
OG0001558	1	1
OG0001559	3	3
OG0001560	4	4
OG0001561	2	2
OG0001562	2	2
OG0001563	3	2
OG0001564	2	2
OG0001565	2	2
OG0001566	4	4
OG0001567	3	3
OG0001568	4	4
OG0001569	4	4
OG0001570	1	1
OG0001571	4	4
OG0001572	2	1
OG0001573	3	3
OG0001574	3	3
OG0001575	3	3
OG0001576	3	1
OG0001577	4	4
OG0001578	1	1
OG0001579	3	3
OG0001580	1	1
OG0001581	4	4
OG0001582	4	4
OG0001583	3	3
OG0001584	3	3
OG0001585	2	2
OG0001586	4	4
OG0001587	3	3
OG0001588	2	2
OG0001589	2	2
OG0001590	4	4
OG0001591	4	4
OG0001592	1	1
OG0001593	2	2
OG0001594	3	3
OG0001595	3	3
OG0001596	2	1
OG0001597	5	5
OG0001598	2	2
OG0001599	5	5
OG0001600	2	2
OG0001601	2	2
OG0001602	2	2
OG0001603	5	5
OG0001604	5	5
OG0001605	3	3
OG0001606	6	6
OG0001607	3	3
OG0001608	3	3
OG0001609	2	2
OG0001610	5	4
OG0001611	8	8
OG0001612	6	6
OG0001613	4	4
OG0001614	2	2
OG0001615	5	5
OG0001616	6	6
OG0001617	8	8
OG0001618	2	2
OG0001619	6	6
OG0001620	3	3
OG0001621	2	2
OG0001622	2	2
OG0001623	3	3
OG0001624	5	5
OG0001625	2	2
OG0001626	4	4
OG0001627	2	2
OG0001628	4	4
OG0001629	2	1
OG0001630	2	2
OG0001631	4	4
OG0001632	2	2
OG0001633	2	2
OG0001634	2	2
OG0001635	4	4
OG0001636	5	5
OG0001637	3	3
OG0001638	5	5
OG0001639	5	5
OG0001640	4	4
OG0001641	2	2
OG0001642	2	2
OG0001643	3	3
OG0001644	6	6
OG0001645	2	2
OG0001646	4	4
OG0001647	2	2
OG0001648	4	4
OG0001649	5	5
OG0001650	2	2
OG0001651	6	6
OG0001652	5	5
OG0001653	3	3
OG0001654	5	5
OG0001655	3	3
OG0001656	4	4
OG0001657	4	4
OG0001658	3	3
OG0001659	3	3
OG0001660	4	4
OG0001661	2	2
OG0001662	2	2
OG0001663	2	2
OG0001664	2	2
OG0001665	2	2
OG0001666	2	2
OG0001667	4	4
OG0001668	5	5
OG0001669	2	2
OG0001670	5	5
OG0001671	5	5
OG0001672	5	5
OG0001673	3	2
OG0001674	5	5
OG0001675	3	3
OG0001676	2	2
OG0001677	5	5
OG0001678	5	5
OG0001679	5	5
OG0001680	3	3
OG0001681	2	2
OG0001682	5	5
OG0001683	10	10
OG0001684	6	4
OG0001685	5	5
OG0001686	2	2
OG0001687	6	6
OG0001688	9	9
OG0001689	11	11
OG0001690	8	7
OG0001691	8	8
OG0001692	11	11
OG0001693	5	5
OG0001694	5	4
OG0001695	3	3
OG0001696	7	6
OG0001697	11	11
OG0001698	3	3
OG0001699	3	3
OG0001700	3	3
OG0001701	1	1
OG0001702	1	1
OG0001703	2	2
OG0001704	3	3
OG0001705	3	3
OG0001706	1	1
OG0001707	3	3
OG0001708	3	3
OG0001709	3	3
OG0001710	2	2
OG0001711	3	3
OG0001712	10	10
OG0001713	3	3
OG0001714	1	1
OG0001715	3	3
OG0001716	2	2
OG0001717	10	10
OG0001718	3	3
OG0001719	3	3
OG0001720	6	6
OG0001721	1	1
OG0001722	3	3
OG0001723	3	3
OG0001724	3	3
OG0001725	3	3
OG0001726	1	1
OG0001727	7	7
OG0001728	3	3
OG0001729	3	3
OG0001730	3	2
OG0001731	3	3
OG0001732	3	3
OG0001733	3	3
OG0001734	1	1
OG0001735	3	3
OG0001736	3	3
OG0001737	2	2
OG0001738	2	2
OG0001739	3	3
OG0001740	3	3
OG0001741	3	3
OG0001742	3	2
OG0001743	3	3
OG0001744	3	3
OG0001745	2	2
OG0001746	2	2
OG0001747	1	1
OG0001748	3	3
OG0001749	5	5
OG0001750	4	4
OG0001751	3	3
OG0001752	3	3
OG0001753	3	3
OG0001754	2	2
OG0001755	3	2
OG0001756	1	1
OG0001757	3	3
OG0001758	3	3
OG0001759	3	3
OG0001760	3	3
OG0001761	3	3
OG0001762	3	3
OG0001763	3	3
OG0001764	2	2
OG0001765	1	1
OG0001766	2	2
OG0001767	3	3
OG0001768	3	2
OG0001769	2	2
OG0001770	3	3
OG0001771	3	3
OG0001772	3	3
OG0001773	3	3
OG0001774	3	3
OG0001775	3	3
OG0001776	2	2
OG0001777	3	3
OG0001778	2	2
OG0001779	2	1
OG0001780	1	1
OG0001781	3	3
OG0001782	3	3
OG0001783	3	3
OG0001784	3	3
OG0001785	3	3
OG0001786	3	3
OG0001787	1	1
OG0001788	2	2
OG0001789	1	1
OG0001790	1	1
OG0001791	1	1
OG0001792	1	1
OG0001793	3	3
OG0001794	3	3
OG0001795	1	1
OG0001796	2	2
OG0001797	3	2
OG0001798	2	2
OG0001799	3	3
OG0001800	3	3
OG0001801	3	3
OG0001802	2	1
OG0001803	3	3
OG0001804	1	1
OG0001805	2	2
OG0001806	1	1
OG0001807	1	1
OG0001808	3	3
OG0001809	3	3
OG0001810	4	4
OG0001811	2	2
OG0001812	2	2
OG0001813	2	2
OG0001814	3	3
OG0001815	2	2
OG0001816	3	3
OG0001817	3	3
OG0001818	3	3
OG0001819	3	3
OG0001820	3	3
OG0001821	2	2
OG0001822	3	3
OG0001823	2	2
OG0001824	3	3
OG0001825	2	2
OG0001826	3	3
OG0001827	3	3
OG0001828	3	3
OG0001829	3	3
OG0001830	1	1
OG0001831	3	3
OG0001832	3	3
OG0001833	2	2
OG0001834	2	2
OG0001835	1	1
OG0001836	3	3
OG0001837	2	2
OG0001838	3	3
OG0001839	3	3
OG0001840	4	4
OG0001841	1	1
OG0001842	3	3
OG0001843	2	2
OG0001844	2	1
OG0001845	2	2
OG0001846	2	2
OG0001847	4	2
OG0001848	10	10
OG0001849	3	3
OG0001850	1	1
OG0001851	3	3
OG0001852	1	0
OG0001853	2	2
OG0001854	3	3
OG0001855	3	3
OG0001856	1	1
OG0001857	2	2
OG0001858	3	3
OG0001859	3	3
OG0001860	3	3
OG0001861	3	3
OG0001862	2	2
OG0001863	2	2
OG0001864	3	3
OG0001865	2	2
OG0001866	3	3
OG0001867	1	1
OG0001868	3	3
OG0001869	3	3
OG0001870	2	2
OG0001871	3	2
OG0001872	1	1
OG0001873	3	3
OG0001874	3	3
OG0001875	1	1
OG0001876	3	3
OG0001877	3	3
OG0001878	1	1
OG0001879	3	2
OG0001880	2	2
OG0001881	1	1
OG0001882	1	1
OG0001883	3	3
OG0001884	3	3
OG0001885	2	2
OG0001886	2	2
OG0001887	3	3
OG0001888	3	3
OG0001889	1	1
OG0001890	1	1
OG0001891	3	3
OG0001892	4	4
OG0001893	1	1
OG0001894	3	3
OG0001895	3	3
OG0001896	3	3
OG0001897	2	2
OG0001898	3	3
OG0001899	2	2
OG0001900	3	3
OG0001901	1	1
OG0001902	1	1
OG0001903	3	2
OG0001904	1	1
OG0001905	1	1
OG0001906	3	3
OG0001907	3	3
OG0001908	3	3
OG0001909	3	3
OG0001910	2	2
OG0001911	3	3
OG0001912	2	2
OG0001913	1	1
OG0001914	1	1
OG0001915	6	6
OG0001916	3	3
OG0001917	3	3
OG0001918	3	3
OG0001919	3	3
OG0001920	1	1
OG0001921	3	3
OG0001922	3	3
OG0001923	3	3
OG0001924	1	1
OG0001925	3	3
OG0001926	3	2
OG0001927	3	3
OG0001928	3	3
OG0001929	3	3
OG0001930	3	3
OG0001931	3	3
OG0001932	3	3
OG0001933	1	1
OG0001934	1	1
OG0001935	3	3
OG0001936	3	3
OG0001937	3	3
OG0001938	2	2
OG0001939	3	3
OG0001940	3	3
OG0001941	1	1
OG0001942	1	1
OG0001943	1	1
OG0001944	3	3
OG0001945	2	2
OG0001946	3	3
OG0001947	3	3
OG0001948	3	3
OG0001949	2	2
OG0001950	3	3
OG0001951	1	1
OG0001952	3	3
OG0001953	2	2
OG0001954	3	3
OG0001955	4	4
OG0001956	3	3
OG0001957	2	2
OG0001958	3	3
OG0001959	3	3
OG0001960	2	2
OG0001961	3	3
OG0001962	3	3
OG0001963	3	3
OG0001964	1	1
OG0001965	3	3
OG0001966	1	1
OG0001967	2	2
OG0001968	1	1
OG0001969	3	3
OG0001970	2	2
OG0001971	3	3
OG0001972	5	5
OG0001973	3	3
OG0001974	3	3
OG0001975	3	3
OG0001976	3	3
OG0001977	3	3
OG0001978	3	3
OG0001979	3	3
OG0001980	3	3
OG0001981	3	3
OG0001982	3	3
OG0001983	6	5
OG0001984	2	2
OG0001985	2	2
OG0001986	3	2
OG0001987	3	3
OG0001988	3	3
OG0001989	3	3
OG0001990	3	3
OG0001991	2	2
OG0001992	1	1
OG0001993	3	3
OG0001994	3	3
OG0001995	3	3
OG0001996	2	1
OG0001997	3	3
OG0001998	3	2
OG0001999	3	3
OG0002000	2	2
OG0002001	3	3
OG0002002	1	1
OG0002003	3	3
OG0002004	3	3
OG0002005	1	1
OG0002006	3	3
OG0002007	3	3
OG0002008	3	3
OG0002009	3	2
OG0002010	3	3
OG0002011	1	1
OG0002012	3	3
OG0002013	3	3
OG0002014	3	3
OG0002015	4	4
OG0002016	3	3
OG0002017	3	3
OG0002018	3	3
OG0002019	3	3
OG0002020	3	3
OG0002021	3	3
OG0002022	5	5
OG0002023	1	1
OG0002024	2	2
OG0002025	4	4
OG0002026	1	1
OG0002027	5	5
OG0002028	2	2
OG0002029	4	4
OG0002030	3	3
OG0002031	6	6
OG0002032	4	4
OG0002033	5	4
OG0002034	1	1
OG0002035	1	1
OG0002036	2	2
OG0002037	1	1
OG0002038	3	3
OG0002039	4	4
OG0002040	2	2
OG0002041	3	2
OG0002042	4	3
OG0002043	4	4
OG0002044	4	3
OG0002045	8	8
OG0002046	4	3
OG0002047	7	7
OG0002048	1	1
OG0002049	4	4
OG0002050	2	2
OG0002051	4	4
OG0002052	2	2
OG0002053	4	4
OG0002054	1	1
OG0002055	1	1
OG0002056	7	7
OG0002057	4	4
OG0002058	1	1
OG0002059	4	4
OG0002060	1	1
OG0002061	2	2
OG0002062	5	5
OG0002063	1	1
OG0002064	2	2
OG0002065	2	2
OG0002066	1	1
OG0002067	7	7
OG0002068	4	4
OG0002069	2	2
OG0002070	7	7
OG0002071	2	1
OG0002072	5	5
OG0002073	4	4
OG0002074	1	1
OG0002075	4	4
OG0002076	4	4
OG0002077	1	1
OG0002078	3	3
OG0002079	4	4
OG0002080	2	2
OG0002081	4	4
OG0002082	4	4
OG0002083	4	4
OG0002084	2	2
OG0002085	2	1
OG0002086	4	4
OG0002087	8	8
OG0002088	1	1
OG0002089	4	4
OG0002090	4	4
OG0002091	3	3
OG0002092	3	3
OG0002093	4	4
OG0002094	2	2
OG0002095	7	7
OG0002096	2	2
OG0002097	4	4
OG0002098	3	2
OG0002099	4	4
OG0002100	2	2
OG0002101	4	4
OG0002102	3	3
OG0002103	4	4
OG0002104	1	1
OG0002105	2	2
OG0002106	1	1
OG0002107	2	2
OG0002108	4	4
OG0002109	2	2
OG0002110	1	1
OG0002111	7	7
OG0002112	3	3
OG0002113	2	2
OG0002114	4	4
OG0002115	5	5
OG0002116	4	4
OG0002117	4	4
OG0002118	2	2
OG0002119	4	4
OG0002120	2	2
OG0002121	4	4
OG0002122	2	2
OG0002123	2	2
OG0002124	2	2
OG0002125	4	4
OG0002126	4	4
OG0002127	4	4
OG0002128	4	4
OG0002129	7	7
OG0002130	1	1
OG0002131	3	3
OG0002132	1	1
OG0002133	4	4
OG0002134	4	4
OG0002135	4	4
OG0002136	5	5
OG0002137	4	4
OG0002138	2	2
OG0002139	3	3
OG0002140	7	7
OG0002141	5	5
OG0002142	8	8
OG0002143	10	10
OG0002144	10	10
OG0002145	10	10
OG0002146	10	10
OG0002147	7	7
OG0002148	5	4
OG0002149	4	4
OG0002150	9	9
OG0002151	9	9
OG0002152	10	10
OG0002153	10	10
OG0002154	9	9
OG0002155	3	3
OG0002156	2	2
OG0002157	3	3
OG0002158	2	2
OG0002159	2	2
OG0002160	1	1
OG0002161	1	1
OG0002162	2	2
OG0002163	2	2
OG0002164	2	2
OG0002165	9	9
OG0002166	2	2
OG0002167	2	2
OG0002168	2	2
OG0002169	2	2
OG0002170	2	2
OG0002171	2	2
OG0002172	2	2
OG0002173	5	5
OG0002174	9	9
OG0002175	2	2
OG0002176	2	2
OG0002177	1	1
OG0002178	2	2
OG0002179	1	1
OG0002180	1	1
OG0002181	9	9
OG0002182	2	2
OG0002183	2	2
OG0002184	2	2
OG0002185	5	4
OG0002186	2	2
OG0002187	2	1
OG0002188	9	9
OG0002189	2	2
OG0002190	2	2
OG0002191	9	9
OG0002192	2	2
OG0002193	2	2
OG0002194	2	1
OG0002195	2	2
OG0002196	1	1
OG0002197	2	2
OG0002198	2	2
OG0002199	2	2
OG0002200	1	1
OG0002201	2	1
OG0002202	2	2
OG0002203	8	8
OG0002204	2	1
OG0002205	2	2
OG0002206	2	2
OG0002207	7	7
OG0002208	2	2
OG0002209	2	2
OG0002210	2	2
OG0002211	2	0
OG0002212	2	2
OG0002213	2	2
OG0002214	2	2
OG0002215	2	2
OG0002216	2	2
OG0002217	6	6
OG0002218	2	2
OG0002219	2	2
OG0002220	2	2
OG0002221	2	2
OG0002222	2	2
OG0002223	1	1
OG0002224	2	2
OG0002225	2	2
OG0002226	2	2
OG0002227	2	1
OG0002228	2	2
OG0002229	2	2
OG0002230	2	2
OG0002231	2	2
OG0002232	2	2
OG0002233	2	2
OG0002234	2	2
OG0002235	9	9
OG0002236	2	2
OG0002237	2	2
OG0002238	1	1
OG0002239	2	2
OG0002240	1	0
OG0002241	2	2
OG0002242	2	2
OG0002243	2	2
OG0002244	2	2
OG0002245	2	2
OG0002246	1	1
OG0002247	1	1
OG0002248	2	2
OG0002249	2	2
OG0002250	2	1
OG0002251	2	2
OG0002252	2	2
OG0002253	2	2
OG0002254	3	3
OG0002255	2	2
OG0002256	2	2
OG0002257	2	2
OG0002258	2	2
OG0002259	2	2
OG0002260	2	2
OG0002261	2	2
OG0002262	1	1
OG0002263	2	2
OG0002264	2	2
OG0002265	2	2
OG0002266	2	2
OG0002267	2	2
OG0002268	2	2
OG0002269	2	2
OG0002270	2	2
OG0002271	2	2
OG0002272	1	1
OG0002273	2	2
OG0002274	2	2
OG0002275	2	2
OG0002276	2	2
OG0002277	2	2
OG0002278	2	1
OG0002279	2	2
OG0002280	4	4
OG0002281	2	2
OG0002282	2	2
OG0002283	2	2
OG0002284	2	2
OG0002285	2	2
OG0002286	2	2
OG0002287	2	2
OG0002288	2	2
OG0002289	2	2
OG0002290	6	6
OG0002291	2	2
OG0002292	2	2
OG0002293	2	2
OG0002294	2	2
OG0002295	2	2
OG0002296	2	2
OG0002297	2	2
OG0002298	2	2
OG0002299	2	2
OG0002300	2	2
OG0002301	1	1
OG0002302	2	2
OG0002303	2	2
OG0002304	2	2
OG0002305	1	1
OG0002306	2	2
OG0002307	1	1
OG0002308	2	2
OG0002309	2	2
OG0002310	2	2
OG0002311	2	2
OG0002312	2	2
OG0002313	2	2
OG0002314	2	2
OG0002315	2	2
OG0002316	2	2
OG0002317	2	2
OG0002318	2	2
OG0002319	2	1
OG0002320	1	1
OG0002321	2	2
OG0002322	1	1
OG0002323	2	2
OG0002324	2	2
OG0002325	2	2
OG0002326	2	2
OG0002327	2	2
OG0002328	2	2
OG0002329	2	2
OG0002330	2	2
OG0002331	2	2
OG0002332	2	2
OG0002333	2	1
OG0002334	2	2
OG0002335	2	2
OG0002336	2	2
OG0002337	2	2
OG0002338	2	2
OG0002339	2	2
OG0002340	1	1
OG0002341	2	2
OG0002342	2	2
OG0002343	2	2
OG0002344	2	2
OG0002345	2	2
OG0002346	2	2
OG0002347	2	2
OG0002348	2	2
OG0002349	2	2
OG0002350	2	2
OG0002351	2	2
OG0002352	2	2
OG0002353	2	2
OG0002354	2	2
OG0002355	2	2
OG0002356	2	2
OG0002357	2	2
OG0002358	2	2
OG0002359	2	2
OG0002360	2	2
OG0002361	2	2
OG0002362	2	2
OG0002363	2	2
OG0002364	1	1
OG0002365	1	1
OG0002366	2	2
OG0002367	6	6
OG0002368	2	2
OG0002369	3	3
OG0002370	2	2
OG0002371	1	1
OG0002372	2	2
OG0002373	2	2
OG0002374	2	2
OG0002375	1	1
OG0002376	2	2
OG0002377	2	2
OG0002378	2	2
OG0002379	2	2
OG0002380	2	2
OG0002381	2	2
OG0002382	1	1
OG0002383	2	2
OG0002384	2	2
OG0002385	2	2
OG0002386	2	2
OG0002387	2	2
OG0002388	1	1
OG0002389	1	1
OG0002390	2	2
OG0002391	2	2
OG0002392	2	2
OG0002393	2	2
OG0002394	1	1
OG0002395	2	2
OG0002396	2	2
OG0002397	2	2
OG0002398	3	3
OG0002399	2	2
OG0002400	2	2
OG0002401	2	2
OG0002402	2	2
OG0002403	2	2
OG0002404	2	2
OG0002405	2	2
OG0002406	2	2
OG0002407	2	2
OG0002408	2	2
OG0002409	2	2
OG0002410	3	3
OG0002411	2	2
OG0002412	2	2
OG0002413	2	2
OG0002414	2	2
OG0002415	2	2
OG0002416	2	2
OG0002417	2	2
OG0002418	2	2
OG0002419	2	2
OG0002420	1	1
OG0002421	2	2
OG0002422	2	2
OG0002423	2	2
OG0002424	2	2
OG0002425	2	2
OG0002426	2	2
OG0002427	2	2
OG0002428	2	2
OG0002429	2	2
OG0002430	2	2
OG0002431	2	2
OG0002432	2	2
OG0002433	2	2
OG0002434	2	2
OG0002435	2	2
OG0002436	2	2
OG0002437	2	2
OG0002438	2	1
OG0002439	2	1
OG0002440	2	2
OG0002441	2	2
OG0002442	2	2
OG0002443	2	2
OG0002444	1	0
OG0002445	3	3
OG0002446	2	2
OG0002447	1	1
OG0002448	2	2
OG0002449	2	2
OG0002450	2	2
OG0002451	2	2
OG0002452	2	2
OG0002453	1	1
OG0002454	2	2
OG0002455	4	4
OG0002456	2	2
OG0002457	1	1
OG0002458	2	2
OG0002459	2	2
OG0002460	2	2
OG0002461	2	2
OG0002462	2	2
OG0002463	2	2
OG0002464	2	2
OG0002465	1	1
OG0002466	2	2
OG0002467	2	2
OG0002468	3	3
OG0002469	2	2
OG0002470	2	2
OG0002471	2	2
OG0002472	2	2
OG0002473	1	1
OG0002474	2	2
OG0002475	2	2
OG0002476	2	2
OG0002477	2	2
OG0002478	2	2
OG0002479	2	2
OG0002480	3	3
OG0002481	2	2
OG0002482	2	1
OG0002483	2	2
OG0002484	3	3
OG0002485	2	2
OG0002486	2	2
OG0002487	2	2
OG0002488	2	2
OG0002489	2	1
OG0002490	2	2
OG0002491	2	2
OG0002492	3	3
OG0002493	3	3
OG0002494	2	2
OG0002495	2	2
OG0002496	2	2
OG0002497	2	2
OG0002498	2	2
OG0002499	3	3
OG0002500	1	1
OG0002501	2	2
OG0002502	2	2
OG0002503	2	2
OG0002504	1	1
OG0002505	2	2
OG0002506	2	2
OG0002507	2	2
OG0002508	3	2
OG0002509	2	2
OG0002510	2	1
OG0002511	2	2
OG0002512	2	2
OG0002513	2	2
OG0002514	2	2
OG0002515	1	1
OG0002516	1	1
OG0002517	4	4
OG0002518	2	2
OG0002519	2	2
OG0002520	1	1
OG0002521	1	1
OG0002522	2	2
OG0002523	2	2
OG0002524	2	2
OG0002525	2	2
OG0002526	2	2
OG0002527	2	2
OG0002528	1	0
OG0002529	1	1
OG0002530	2	2
OG0002531	2	2
OG0002532	2	2
OG0002533	2	2
OG0002534	2	2
OG0002535	2	2
OG0002536	4	4
OG0002537	2	2
OG0002538	2	2
OG0002539	1	1
OG0002540	2	2
OG0002541	2	2
OG0002542	2	2
OG0002543	2	2
OG0002544	2	2
OG0002545	2	2
OG0002546	2	2
OG0002547	2	2
OG0002548	2	2
OG0002549	2	2
OG0002550	1	1
OG0002551	2	2
OG0002552	2	2
OG0002553	2	2
OG0002554	2	2
OG0002555	2	2
OG0002556	2	2
OG0002557	2	2
OG0002558	2	2
OG0002559	4	3
OG0002560	2	2
OG0002561	2	2
OG0002562	2	2
OG0002563	2	2
OG0002564	2	2
OG0002565	2	2
OG0002566	2	2
OG0002567	2	2
OG0002568	2	2
OG0002569	2	2
OG0002570	2	2
OG0002571	2	2
OG0002572	2	2
OG0002573	2	2
OG0002574	2	2
OG0002575	1	1
OG0002576	2	2
OG0002577	2	2
OG0002578	1	1
OG0002579	2	2
OG0002580	2	1
OG0002581	2	2
OG0002582	1	1
OG0002583	2	2
OG0002584	1	1
OG0002585	1	1
OG0002586	3	3
OG0002587	1	1
OG0002588	1	1
OG0002589	3	3
OG0002590	2	2
OG0002591	3	3
OG0002592	3	3
OG0002593	3	3
OG0002594	3	3
OG0002595	3	3
OG0002596	3	3
OG0002597	3	3
OG0002598	6	6
OG0002599	3	3
OG0002600	3	3
OG0002601	3	3
OG0002602	2	2
OG0002603	3	3
OG0002604	2	2
OG0002605	5	5
OG0002606	3	3
OG0002607	8	8
OG0002608	6	6
OG0002609	2	2
OG0002610	2	2
OG0002611	5	5
OG0002612	3	3
OG0002613	3	2
OG0002614	3	3
OG0002615	3	3
OG0002616	3	3
OG0002617	3	3
OG0002618	2	2
OG0002619	3	3
OG0002620	3	3
OG0002621	3	3
OG0002622	3	2
OG0002623	5	5
OG0002624	2	2
OG0002625	3	3
OG0002626	3	3
OG0002627	3	3
OG0002628	3	3
OG0002629	1	1
OG0002630	3	3
OG0002631	1	1
OG0002632	6	6
OG0002633	3	3
OG0002634	2	1
OG0002635	1	1
OG0002636	2	2
OG0002637	1	1
OG0002638	2	2
OG0002639	1	1
OG0002640	2	2
OG0002641	3	3
OG0002642	2	2
OG0002643	3	3
OG0002644	2	2
OG0002645	2	2
OG0002646	8	8
OG0002647	7	7
OG0002648	4	4
OG0002649	2	2
OG0002650	7	7
OG0002651	2	2
OG0002652	3	3
OG0002653	5	5
OG0002654	3	3
OG0002655	3	3
OG0002656	5	5
OG0002657	2	2
OG0002658	3	3
OG0002659	3	3
OG0002660	3	3
OG0002661	1	1
OG0002662	2	1
OG0002663	5	4
OG0002664	1	1
OG0002665	3	3
OG0002666	1	1
OG0002667	4	4
OG0002668	3	3
OG0002669	1	1
OG0002670	1	1
OG0002671	2	2
OG0002672	6	6
OG0002673	3	3
OG0002674	1	1
OG0002675	3	3
OG0002676	3	3
OG0002677	3	3
OG0002678	1	1
OG0002679	1	1
OG0002680	3	3
OG0002681	1	1
OG0002682	3	3
OG0002683	3	3
OG0002684	3	3
OG0002685	1	1
OG0002686	1	1
OG0002687	3	3
OG0002688	2	2
OG0002689	3	3
OG0002690	3	3
OG0002691	3	3
OG0002692	4	4
OG0002693	1	1
OG0002694	3	3
OG0002695	2	2
OG0002696	3	3
OG0002697	3	3
OG0002698	3	3
OG0002699	6	6
OG0002700	2	2
OG0002701	3	3
OG0002702	4	4
OG0002703	2	2
OG0002704	1	1
OG0002705	2	2
OG0002706	1	1
OG0002707	4	4
OG0002708	3	3
OG0002709	1	1
OG0002710	3	3
OG0002711	3	3
OG0002712	3	3
OG0002713	2	2
OG0002714	3	3
OG0002715	6	6
OG0002716	7	7
OG0002717	4	4
OG0002718	6	4
OG0002719	3	2
OG0002720	9	9
OG0002721	9	9
OG0002722	9	9
OG0002723	5	2
OG0002724	9	9
OG0002725	9	9
OG0002726	6	6
OG0002727	4	4
OG0002728	6	6
OG0002729	7	7
OG0002730	3	3
OG0002731	7	7
OG0002732	3	3
OG0002733	7	7
OG0002734	3	3
OG0002735	4	4
OG0002736	7	7
OG0002737	9	9
OG0002738	9	9
OG0002739	1	1
OG0002740	3	3
OG0002741	1	1
OG0002742	1	1
OG0002743	1	1
OG0002744	2	2
OG0002745	1	1
OG0002746	2	2
OG0002747	1	1
OG0002748	1	1
OG0002749	1	1
OG0002750	1	1
OG0002751	1	1
OG0002752	1	1
OG0002753	1	1
OG0002754	1	1
OG0002755	1	1
OG0002756	1	1
OG0002757	1	1
OG0002758	1	1
OG0002759	1	1
OG0002760	5	5
OG0002761	1	1
OG0002762	1	1
OG0002763	1	1
OG0002764	1	1
OG0002765	1	1
OG0002766	1	1
OG0002767	1	1
OG0002768	1	1
OG0002769	3	3
OG0002770	1	1
OG0002771	1	1
OG0002772	1	1
OG0002773	1	1
OG0002774	1	1
OG0002775	1	1
